"RAZON SOCIAL","POTENCIAL UNO","NOMBRE COMERCIAL",RUC,CONSIGNATARIO,"POSICION ARANCELARIA","CODIGO COMPLEMENTARIO","CODIGO SUPLEMENTARIO","DESCRIPCION POSICION","DESCRIPCION DEL DESPACHO",MARCA,MODELO,REFRENDO,ITEM,DAU,"FECHA DESPACHO","FECHA EMBARQUE","FECHA LLEGADA","FECHA LIQUIDACION","FECHA PAGO","FECHA SALIDA ALMACEN",REGIMEN,"NUMERO MANIFIESTO",MANIFIESTO,"CODIGO DOCUMENTO TRANSPORTE","DOCUMENTO TRANSPORTE",ADUANA,"PAIS ORIGEN","PAIS PROCEDENCIA","PAIS EMBARQUE","PUERTO EMBARQUE","VIA TRANSPORTE",CONTENEDORES,DEPOSITO,"FOB U$S","FLETE U$S","SEGURO U$S","CIF U$S",FACTURA,"VALOR FACTURA U$S","BASE IMPONIBLE U$S","KGS NETO","KGS BRUTO",UNIDADES,"TIPO UNIDAD","PRECIO UNITARIO U$S","CANTIDAD COMERCIAL","UNIDAD COMERCIAL","PRECIO UNITARIO COMERCIAL U$S","TIPO UNIDAD NOMENCLADOR",ADVAL,MONEDA,EMBARCADOR,INCOTERM,"CODIGO LIBERACION","ESTADO MERCADERIA","CLASE MERCADERIA","PAIS DESTINO","TOTAL FOB U$S","TOTAL FLETE U$S","TOTAL SEGURO U$S","TOTAL CIF U$S","TOTAL KGS NETO","TOTAL KGS BRUTO","TOTAL BASE IMPONIBLE","TOTAL CANTIDAD BULTOS","TOTAL AJUSTES","TOTAL OTROS AJUSTES",CLASE,VERIFICADOR,"AGENTE AFIANZADO",NAVE,"AGENCIA TRANSPORTE","EMPRESA TRANSPORTE",AFORADOR,"FECHA AFORO","TIPO AFORO","ACTIVIDAD PRINCIPAL DEL IMPORTADOR","DIRECCION DEL IMPORTADOR","DIRECCION DEL CONSIGNATARIO",CONSOLIDADORA
"FERTILIZANTES Y ABONOS PALACIOS MARQUEZ FERTIPALMA CIA LTDA",,,0790099176001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, Urea prilled 46,2 por ciento Nitrogen in 1.000 kg big bags","UNEX TRADING","SIN MODELO",02820211000699542,1,,2021-08-17,2021-06-27,2021-08-15,2021-08-17,2021-08-18,2021-08-20,"IMPORTACION A CONSUMO",,CEC2021MAEU0376,CEC2021MAEU037600190000,912407325,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","54,630.00","3,370.00",97.88,"58,097.88",,0.00,"58,097.88","145,000.00",0.00,"168,800.00","KILOGRAMO BRUTO",0.32,145.00,TM,376.76,"kg, Kilogramo",0.00,DOL,"UNEX TRADING GMBH",,,NUEVO,,ECUADOR,"54,630.00","3,370.00",97.88,"58,097.88","145,000.00",0.00,"58,097.88",0.00,0.00,0.00,,,"01900008: FMA FRANCISCO MOSQUERA AULESTIA CIA. LTDA.","MAERSK BUTON","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","0112-CULTIVOS DE HORTALIZAS Y LEGUMBRES,ESPECIALIDADES HORTI","Ave. 25 de Junio Km 1.15 Via Pasaje-Machal",,
"SOLVESA ECUADOR S.A",,,0990839557001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, UREA PRILADA",S/N,SMODELO,02820211000703328,1,,2021-08-18,2021-07-11,2021-08-15,2021-08-18,2021-08-19,2021-08-31,"IMPORTACION A CONSUMO",,CEC2021MAEU0376,CEC2021MAEU037600380000,912554021,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","273,020.00","17,270.00",290.29,"290,580.28",,0.00,"290,580.28","638,000.00",0.00,"638,000.00","KILOGRAMO BRUTO",0.43,"638,000.00",KG,0.43,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING",,,NUEVO,,ECUADOR,"273,020.00","17,270.00",290.29,"290,580.28","638,000.00",0.00,"290,580.28",0.00,0.00,0.00,,,"01777779: JIMENEZ QUIROZ BORIS LENIN","MAERSK BUTON","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CASUARINA 100 Y VIA A DAULE, GUAYAQUIL",,
"AGRIPAC S.A.",,,0990006687001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILLED, NINGUNA",SM,"SIN MODELO,",02820211000726455,1,,2021-08-25,2021-07-04,2021-08-21,2021-08-25,2021-08-26,0000-00-00,"IMPORTACION A CONSUMO",,CEC202177890063,CEC20217789006300020000,8,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION",FINLAND,FINLAND,FIKTK-KOTKA,MARITIMO,0.00,"28000028-DESCARGA DIRECTA Y LUGARES NO HABILITADOS","2,258,119.50","390,965.59","1,639.73","2,650,725.00",,0.00,"2,650,725.00","4,887,070.00",0.00,"4,887,070.00","KILOGRAMO BRUTO",0.46,"4,887.07",TM,462.06,"kg, Kilogramo",0.00,DOL,"NITRON GROUP LLC",,,NUEVO,,ECUADOR,"2,258,119.50","390,965.59","1,639.73","2,650,725.00","4,887,070.00",0.00,"2,650,725.00",0.00,0.00,0.00,,,"01777805: ROBLES MEDRANO ANDREA ESTEFANIA",WOODY,"HANSAMARITIME S.A.",02777789,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","CORDOVA 623 Y PADRE SOLANO, GUAYAQUIL",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, 800KG","SIN MARCA","SIN MODELO",02820211000761449,1,,2021-09-03,2021-07-19,2021-09-05,2021-09-03,2021-09-06,2021-09-18,"IMPORTACION A CONSUMO",,CEC2021MAEU0408,CEC2021MAEU040800140000,912605560,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","439,791.03","25,905.00","1,766.84","467,462.88",,0.00,"467,462.88","950,400.00",0.00,"952,776.00","KILOGRAMO BRUTO",0.46,950.40,TM,462.74,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"439,791.03","25,905.00","1,766.84","467,462.88","950,400.00",0.00,"467,462.88",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BATUR","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, 800KG","SIN MARCA","SIN MODELO",02820211000761532,1,,2021-09-03,2021-07-19,2021-09-05,2021-09-03,2021-09-06,2021-09-23,"IMPORTACION A CONSUMO",,CEC2021MAEU0408,CEC2021MAEU040800170000,912613881,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","559,734.06","32,970.00","1,165.73","593,869.75",,0.00,"593,869.75","1,209,600.00",0.00,"1,212,624.00","KILOGRAMO BRUTO",0.46,"1,209.60",TM,462.74,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"559,734.06","32,970.00","1,165.73","593,869.75","1,209,600.00",0.00,"593,869.75",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BATUR","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FITO SANITARIO FITOSAN S.A.",,,0992945958001,"FITO SANITARIO FITOSAN S.A.",3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA GRANULAR, GRANULAR","SIN MARCA","SIN MODELO",02820211000778934,1,,2021-09-08,2021-08-19,2021-09-17,2021-09-08,2021-09-09,2021-09-27,"IMPORTACION A CONSUMO",,CEC202178130174,CEC20217813017400016364,937,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","130,442.00","68,614.00",413.95,"199,469.95",,0.00,"199,469.95","377,000.00",0.00,"378,319.50","KILOGRAMO BRUTO",0.34,377.00,SAC,346.00,"kg, Kilogramo",0.00,DOL,"FERTISUR SAC",,,NUEVO,,ECUADOR,"130,442.00","68,614.00",413.95,"199,469.95","377,000.00",0.00,"199,469.95",0.00,0.00,0.00,,,"01777779: JIMENEZ QUIROZ BORIS LENIN","CS STRATOS","BALTIC REEFERS ECUADOR S.A.",02777813,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","VIA DURAN TAMBO- KM 4.5 C.C.SAI BABA",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, EN SACOS",PHOSAGRO,"SIN MODELO",02820211000795006,1,,2021-09-14,2021-07-26,2021-09-10,2021-09-14,2021-09-14,2021-09-28,"IMPORTACION A CONSUMO",,CEC2021MAEU0414,CEC2021MAEU041400320000,912613899,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","392,159.16","22,765.00",580.89,"415,505.06",,0.00,"415,505.06","841,000.00",0.00,"843,349.00","KILOGRAMO BRUTO",0.47,"841,000.00",KG,0.47,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"392,159.16","22,765.00",580.89,"415,505.06","841,000.00",0.00,"415,505.06",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","SAFMARINE NOMAZWE","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"FERTILIZANTES DEL PACIFICO FERPACIFIC S.A.",,,0991441336001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA PRILADA, EN SACOS",PHOSAGRO,"SIN MODELO",02820211000795113,1,,2021-09-14,2021-07-26,2021-09-12,2021-09-14,2021-09-14,2021-09-30,"IMPORTACION A CONSUMO",,CEC2021MAEU0416,CEC2021MAEU041600130000,912613918,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","270,454.59","15,700.00",400.62,"286,555.22",,0.00,"286,555.22","580,000.00",0.00,"581,620.00","KILOGRAMO BRUTO",0.47,"580,000.00",KG,0.47,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"270,454.59","15,700.00",400.62,"286,555.22","580,000.00",0.00,"286,555.22",0.00,0.00,0.00,,,"01777804: ORTEGA NOROÑA KLEBER MARCELO","MAERSK BULAN","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","0140-ACTIVIDADES DE SERVICIOS AGRICOLAS Y GANADEROS,EXCEPTO","KM 16,5 VIA A DAULE",,
"PROTECALEMAN REPRESENTACIONES QUIMICAS S.A",,,1792297966001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FERTILIZANTE, FERTILIZANTE","SIN MARCA",S/M,02820211000806446,1,,2021-09-16,2021-08-01,2021-09-19,2021-09-16,2021-09-17,2021-09-23,"IMPORTACION A CONSUMO",,CEC2021MAEU0424,CEC2021MAEU042400200000,912700348,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","139,617.00","7,065.00",177.60,"146,859.59",,0.00,"146,859.59","261,000.00",0.00,"261,576.00","KILOGRAMO BRUTO",0.53,261.00,TM,534.93,"kg, Kilogramo",0.00,DOL,"VISION CHEMICALS LIMITED",,,NUEVO,,ECUADOR,"139,617.00","7,065.00",177.60,"146,859.59","261,000.00",0.00,"146,859.59",0.00,0.00,0.00,,,"01900007: ROCALVI S.A.","MAERSK BRANI","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO",9993-OTROS,"LOT. LAS FERIAS AVENIDA TANASA SOLAR 9 Y CALLE R5 MZ R VIA DURAN - TAMBO KILOMETRO 4.5",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA",SN,"SIN MODELO",02820211000818819,1,,2021-09-21,2021-08-01,2021-09-19,2021-09-21,2021-09-21,2021-09-30,"IMPORTACION A CONSUMO",,CEC2021MAEU0424,CEC2021MAEU042400190000,912698835,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","552,521.00","39,505.00",860.64,"592,886.62",,0.00,"592,886.62","1,073,000.00",0.00,"1,073,000.00","KILOGRAMO BRUTO",0.51,"1,073.00",TM,514.93,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"552,521.00","39,505.00",860.64,"592,886.62","1,073,000.00",0.00,"592,886.62",0.00,0.00,0.00,,,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK BRANI","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERMAGRI S.A.",,,1791401344001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, NO APLICA",SN,"SIN MODELO",02820211000818942,1,,2021-09-21,2021-08-01,2021-09-19,2021-09-21,2021-09-21,2021-09-29,"IMPORTACION A CONSUMO",,CEC2021MAEU0424,CEC2021MAEU042400220000,912752875,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","307,503.00","22,465.00",647.23,"330,615.22",,0.00,"330,615.22","609,000.00",0.00,"609,000.00","KILOGRAMO BRUTO",0.50,609.00,TM,504.93,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"307,503.00","22,465.00",647.23,"330,615.22","609,000.00",0.00,"330,615.22",0.00,0.00,0.00,,,"01900118: ALBARRACIN BOSCH RAMON GONZALO","MAERSK BRANI","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5190-VENTA AL POR MAYOR DE OTROS PRODUCTOS","KM. 16 VIA A DAULE CALLE ROSAVIN Y ASBESTOS",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA, 2736 BIG BAGS","SIN MARCA","SIN MODELO",02820211000832814,1,,2021-09-24,2021-08-16,2021-09-24,2021-09-24,2021-09-27,0000-00-00,"IMPORTACION A CONSUMO",,CEC2021MAEU0430,CEC2021MAEU043000270000,912698742,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","1,121,197.75","73,720.00","2,322.51","1,197,240.25",,0.00,"1,197,240.25","2,188,800.00",0.00,"2,194,272.00","KILOGRAMO BRUTO",0.51,"2,188.80",TM,512.24,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"1,121,197.75","73,720.00","2,322.51","1,197,240.25","2,188,800.00",0.00,"1,197,240.25",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","LEDA MAERSK","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FRT UREA GRANULAR, GRANULAR","SIN MARCA","SIN MODELO",02820211000840441,1,,2021-09-27,2021-08-08,2021-09-17,2021-09-27,2021-09-29,0000-00-00,"IMPORTACION A CONSUMO",,CEC2021MAEU0422,CEC2021MAEU042200010000,912700377,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","375,499.97","19,625.00","2,331.40","397,456.38",,0.00,"397,456.38","725,000.00",0.00,"726,600.00","KILOGRAMO BRUTO",0.52,725.00,TM,517.93,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"375,499.97","19,625.00","2,331.40","397,456.38","725,000.00",0.00,"397,456.38",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK LAUNCESTON","MAERSK DEL ECUADOR C.A.",02907986,"REYES ORTEGA ALFREDO MIGUEL",0000-00-00,"AFORO FISICO INTRUSIVO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FRT UREA GRANULAR, GRANULAR","SIN MARCA","SIN MODELO",02820211000841836,1,,2021-09-28,2021-08-08,2021-09-19,2021-09-28,2021-09-29,0000-00-00,"IMPORTACION A CONSUMO",,CEC2021MAEU0424,CEC2021MAEU042400010000,912698805,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","375,499.97","19,625.00",777.13,"395,902.09",,0.00,"395,902.09","725,000.00",0.00,"726,600.00","KILOGRAMO BRUTO",0.52,725.00,TM,517.93,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"375,499.97","19,625.00",777.13,"395,902.09","725,000.00",0.00,"395,902.09",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BRANI","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0001,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","FRT UREA GRANULAR, GRANULAR","SIN MARCA","SIN MODELO",02820211000845974,1,,2021-09-28,2021-08-08,2021-09-26,2021-09-28,2021-10-01,0000-00-00,"IMPORTACION A CONSUMO",,CEC2021MAEU0432,CEC2021MAEU043200190000,912698801,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","375,499.97","24,250.00",777.13,"400,527.09",,0.00,"400,527.09","725,000.00",0.00,"726,600.00","KILOGRAMO BRUTO",0.52,725.00,TM,517.93,"kg, Kilogramo",0.00,DOL,"FAVORITA L.P.",,,NUEVO,,ECUADOR,"375,499.97","24,250.00",777.13,"400,527.09","725,000.00",0.00,"400,527.09",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.","MAERSK BATAM","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","GRANULAR UREA IN BULK, GRANULAR","SIN MARCA","SIN MODELO",02820211000857393,1,,2021-09-30,0000-00-00,0000-00-00,2021-09-30,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202177900178,CEC20217790017800010000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"966,350.00","188,650.00","2,065.14","1,157,065.12",,0.00,"1,157,065.12","2,200,000.00",0.00,"2,200,000.00","KILOGRAMO BRUTO",0.44,"2,200.00",TM,439.25,"kg, Kilogramo",0.00,DOL,"ACRON SWITZERLAND AG",,,NUEVO,,ECUADOR,"966,350.00","188,650.00","2,065.14","1,157,065.12","2,200,000.00",0.00,"1,157,065.12",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",,,,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"FERTISA AGIF C.L.",,,0993208086001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","PRILLED UREA (AGRICULTURAL GRADE) IN BULK, IN BULK","SIN MARCA","SIN MODELO",02820211000857979,1,,2021-09-30,0000-00-00,0000-00-00,2021-09-30,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC202177900178,CEC20217790017800020000,,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","NO ESPECIFICADO","NO ESPECIFICADO",-,"NO ESPECIFICADO",0.00,,"1,432,969.88","282,964.12","3,068.21","1,719,002.12",,0.00,"1,719,002.12","3,299,873.00",0.00,"3,299,873.00","KILOGRAMO BRUTO",0.43,"3,299.87",TM,434.25,"kg, Kilogramo",0.00,DOL,"ACRON SWITZERLAND AG",,,NUEVO,,ECUADOR,"1,432,969.88","282,964.12","3,068.21","1,719,002.12","3,299,873.00",0.00,"1,719,002.12",0.00,0.00,0.00,,,"01901316: ORGANIZACION COMERCIAL Y ADUANERA MARIO COKA B. MACOBSA S.A.",,,,,0000-00-00,"AFORO AUTOMATICO","5121-VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y D","LOTIZACION GELEFRENT SOLAR 5 Y 6 VIA DURAN BOLICHE KM 8",,
"INDUSTRIAS DE MINERALES LA COLINA INDUCOLINA CIA. LTDA.",,,0190335275001,,3102.10.10.00,0000,0000,"Con un porcentaje de nitrógeno superior o igual a 45% pero inferior o igual a 46% en  peso (calidad fertilizante)","UREA FERTILIZANTE, GRANULAR UREA","SIN MARCA","SIN MODELO",02820211000858767,1,,2021-09-30,2021-08-22,2021-10-01,2021-09-30,0000-00-00,0000-00-00,"IMPORTACION A CONSUMO",,CEC2021MAEU0450,CEC2021MAEU045000280000,912744387,"GUAYAQUIL MARITIMO","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RUSSIAN FEDERATION","RULED-ST PETERSBURG (EX LENINGRAD)",MARITIMO,0.00,"05909025-CONTECON GUAYAQUIL S.A.","260,442.00","14,130.00",820.37,"275,392.38",,0.00,"275,392.38","522,000.00",0.00,"523,152.00","KILOGRAMO BRUTO",0.50,522.00,TM,498.93,"kg, Kilogramo",0.00,DOL,"PHOSAGRO TRADING SA",,,NUEVO,,ECUADOR,"260,442.00","14,130.00",820.37,"275,392.38","522,000.00",0.00,"275,392.38",0.00,0.00,0.00,,,"01902441: TORRES & TORRES AGENTES DE ADUANAS TTADAD C.A.","LAUST MAERSK","MAERSK DEL ECUADOR C.A.",02907986,,0000-00-00,"AFORO AUTOMATICO","2412-FABRICACION DE ABONOS Y COMPUESTOS DE NITROGENO","JUAN VIVES S N Y AV 1 DE MAYO",,
